Unnamed: 0,protein1,protein2,prediction,label
19166,9606.ENSP00000393241,9606.ENSP00000483484,1.0,1.0
19167,9606.ENSP00000393241,9606.ENSP00000219252,1.0,1.0
19168,9606.ENSP00000393241,9606.ENSP00000369162,1.0,1.0
19169,9606.ENSP00000393241,9606.ENSP00000353741,1.0,1.0
19170,9606.ENSP00000393241,9606.ENSP00000425915,1.0,1.0
19171,9606.ENSP00000393241,9606.ENSP00000309830,1.0,1.0
19172,9606.ENSP00000393241,9606.ENSP00000261637,1.0,1.0
19173,9606.ENSP00000393241,9606.ENSP00000333401,1.0,1.0
19174,9606.ENSP00000393241,9606.ENSP00000308179,1.0,1.0
19175,9606.ENSP00000393241,9606.ENSP00000301364,1.0,1.0
19176,9606.ENSP00000393241,9606.ENSP00000388337,1.0,1.0
19177,9606.ENSP00000393241,9606.ENSP00000410083,1.0,1.0
19178,9606.ENSP00000393241,9606.ENSP00000362105,1.0,1.0
19179,9606.ENSP00000393241,9606.ENSP00000361446,1.0,1.0
19180,9606.ENSP00000393241,9606.ENSP00000199320,1.0,1.0
19181,9606.ENSP00000393241,9606.ENSP00000370258,1.0,1.0
19182,9606.ENSP00000393241,9606.ENSP00000423067,1.0,1.0
19183,9606.ENSP00000393241,9606.ENSP00000363642,1.0,1.0
19184,9606.ENSP00000393241,9606.ENSP00000369757,1.0,1.0
19185,9606.ENSP00000393241,9606.ENSP00000470560,1.0,1.0
19186,9606.ENSP00000393241,9606.ENSP00000364965,1.0,1.0
19187,9606.ENSP00000393241,9606.ENSP00000352706,1.0,1.0
19188,9606.ENSP00000393241,9606.ENSP00000354580,1.0,1.0
19189,9606.ENSP00000393241,9606.ENSP00000309334,1.0,1.0
19190,9606.ENSP00000393241,9606.ENSP00000259239,1.0,1.0
19191,9606.ENSP00000393241,9606.ENSP00000223324,1.0,1.0
19192,9606.ENSP00000393241,9606.ENSP00000256383,1.0,1.0
19193,9606.ENSP00000393241,9606.ENSP00000292586,1.0,1.0
19194,9606.ENSP00000393241,9606.ENSP00000326981,1.0,1.0
19195,9606.ENSP00000393241,9606.ENSP00000478982,1.0,1.0
19196,9606.ENSP00000393241,9606.ENSP00000291576,1.0,1.0
19197,9606.ENSP00000393241,9606.ENSP00000306548,1.0,1.0
19198,9606.ENSP00000393241,9606.ENSP00000313603,1.0,1.0
19199,9606.ENSP00000393241,9606.ENSP00000217182,0.9999999999772,1.0
19200,9606.ENSP00000393241,9606.ENSP00000496044,1.0,1.0
19201,9606.ENSP00000393241,9606.ENSP00000366135,1.0,1.0
19202,9606.ENSP00000393241,9606.ENSP00000354125,1.0,1.0
19203,9606.ENSP00000393241,9606.ENSP00000081029,1.0,1.0
19204,9606.ENSP00000393241,9606.ENSP00000261868,1.0,1.0
19205,9606.ENSP00000393241,9606.ENSP00000375730,1.0,1.0
19206,9606.ENSP00000393241,9606.ENSP00000300151,1.0,1.0
19207,9606.ENSP00000393241,9606.ENSP00000254803,1.0,1.0
19208,9606.ENSP00000393241,9606.ENSP00000265195,1.0,1.0
19209,9606.ENSP00000393241,9606.ENSP00000274242,1.0,1.0
19210,9606.ENSP00000393241,9606.ENSP00000473383,1.0,1.0
19211,9606.ENSP00000393241,9606.ENSP00000307567,1.0,1.0
19212,9606.ENSP00000393241,9606.ENSP00000362208,1.0,1.0
19213,9606.ENSP00000393241,9606.ENSP00000306902,1.0,1.0
19214,9606.ENSP00000393241,9606.ENSP00000409952,0.999999999999988,1.0
19215,9606.ENSP00000393241,9606.ENSP00000424870,1.0,1.0
19216,9606.ENSP00000393241,9606.ENSP00000264279,1.0,1.0
19217,9606.ENSP00000393241,9606.ENSP00000364261,1.0,1.0
19218,9606.ENSP00000393241,9606.ENSP00000263657,1.0,1.0
19219,9606.ENSP00000393241,9606.ENSP00000382250,1.0,1.0
19220,9606.ENSP00000393241,9606.ENSP00000405674,1.0,1.0
19221,9606.ENSP00000393241,9606.ENSP00000328854,1.0,1.0
19222,9606.ENSP00000393241,9606.ENSP00000385958,1.0,1.0
19223,9606.ENSP00000393241,9606.ENSP00000230340,1.0,1.0
19224,9606.ENSP00000393241,9606.ENSP00000225969,1.0,1.0
19225,9606.ENSP00000393241,9606.ENSP00000369965,1.0,1.0
19226,9606.ENSP00000393241,9606.ENSP00000232888,1.0,1.0
19227,9606.ENSP00000393241,9606.ENSP00000470972,1.0,1.0
19228,9606.ENSP00000393241,9606.ENSP00000464342,1.0,1.0
19229,9606.ENSP00000393241,9606.ENSP00000381736,1.0,1.0
19230,9606.ENSP00000393241,9606.ENSP00000361076,1.0,1.0
19231,9606.ENSP00000393241,9606.ENSP00000449328,1.0,1.0
19232,9606.ENSP00000393241,9606.ENSP00000389103,1.0,1.0
19233,9606.ENSP00000393241,9606.ENSP00000420477,0.9999999987630844,1.0
19234,9606.ENSP00000393241,9606.ENSP00000377640,1.0,1.0
19235,9606.ENSP00000393241,9606.ENSP00000284727,1.0,1.0
19236,9606.ENSP00000393241,9606.ENSP00000267884,1.0,1.0
19237,9606.ENSP00000393241,9606.ENSP00000379506,1.0,1.0
19241,9606.ENSP00000342356,9606.ENSP00000265074,0.62378156082519,1.0
19247,9606.ENSP00000299601,9606.ENSP00000342889,1.0,1.0
19248,9606.ENSP00000299601,9606.ENSP00000478303,1.0,1.0
19249,9606.ENSP00000299601,9606.ENSP00000265038,1.0,1.0
19250,9606.ENSP00000299601,9606.ENSP00000377747,0.921356651395029,1.0
19251,9606.ENSP00000299601,9606.ENSP00000470252,1.0,1.0
19252,9606.ENSP00000299601,9606.ENSP00000301764,1.0,1.0
19254,9606.ENSP00000299601,9606.ENSP00000348089,0.9999999999999992,1.0
19255,9606.ENSP00000299601,9606.ENSP00000320346,0.9999999999355412,1.0
19256,9606.ENSP00000299601,9606.ENSP00000374529,0.9999986973757704,1.0
19257,9606.ENSP00000299601,9606.ENSP00000395574,0.9999999999999972,1.0
19258,9606.ENSP00000299601,9606.ENSP00000489236,1.0,1.0
19259,9606.ENSP00000299601,9606.ENSP00000406293,0.999999999891009,1.0
19260,9606.ENSP00000299601,9606.ENSP00000478121,1.0,1.0
19261,9606.ENSP00000299601,9606.ENSP00000221265,0.9999999999999988,1.0
19262,9606.ENSP00000299601,9606.ENSP00000181839,0.9995999426627364,1.0
19263,9606.ENSP00000299601,9606.ENSP00000473290,0.9999999999997238,1.0
19264,9606.ENSP00000299601,9606.ENSP00000324124,1.0,1.0
19265,9606.ENSP00000299601,9606.ENSP00000437271,0.999999999758866,1.0
19266,9606.ENSP00000300574,9606.ENSP00000447241,0.9999969159426932,1.0
19267,9606.ENSP00000300574,9606.ENSP00000266037,0.3289404993993741,1.0
19268,9606.ENSP00000300574,9606.ENSP00000257290,0.9999999999989366,1.0
19269,9606.ENSP00000300574,9606.ENSP00000380638,0.999506681465478,1.0
19270,9606.ENSP00000300574,9606.ENSP00000429900,0.9900771618509908,1.0
19271,9606.ENSP00000300574,9606.ENSP00000360683,0.9999818389988656,1.0
19272,9606.ENSP00000300574,9606.ENSP00000315190,0.9999999996955592,1.0
19273,9606.ENSP00000300574,9606.ENSP00000364898,0.9999999999943748,1.0
19274,9606.ENSP00000300574,9606.ENSP00000314444,0.9999887570994024,1.0
19275,9606.ENSP00000300574,9606.ENSP00000329548,0.996228359895102,1.0
19276,9606.ENSP00000300574,9606.ENSP00000172229,0.9999999999424836,1.0
19281,9606.ENSP00000356548,9606.ENSP00000472469,1.0,1.0
19282,9606.ENSP00000356548,9606.ENSP00000270625,1.0,1.0
19283,9606.ENSP00000356548,9606.ENSP00000498019,1.0,1.0
19284,9606.ENSP00000356548,9606.ENSP00000261015,1.0,1.0
19285,9606.ENSP00000356548,9606.ENSP00000393241,1.0,1.0
19286,9606.ENSP00000356548,9606.ENSP00000362153,1.0,1.0
19287,9606.ENSP00000356548,9606.ENSP00000483484,1.0,1.0
19288,9606.ENSP00000356548,9606.ENSP00000369162,0.999999999999156,1.0
19289,9606.ENSP00000356548,9606.ENSP00000053468,1.0,1.0
19290,9606.ENSP00000356548,9606.ENSP00000265245,1.0,1.0
19291,9606.ENSP00000356548,9606.ENSP00000417559,1.0,1.0
19292,9606.ENSP00000356548,9606.ENSP00000356134,0.99999999999894,1.0
19293,9606.ENSP00000356548,9606.ENSP00000261637,1.0,1.0
19294,9606.ENSP00000356548,9606.ENSP00000301364,1.0,1.0
19295,9606.ENSP00000356548,9606.ENSP00000363929,1.0,1.0
19296,9606.ENSP00000356548,9606.ENSP00000296577,1.0,1.0
19297,9606.ENSP00000356548,9606.ENSP00000411010,1.0,1.0
19298,9606.ENSP00000356548,9606.ENSP00000423067,1.0,1.0
19299,9606.ENSP00000356548,9606.ENSP00000395772,1.0,1.0
19300,9606.ENSP00000356548,9606.ENSP00000481697,1.0,1.0
19301,9606.ENSP00000356548,9606.ENSP00000460871,1.0,1.0
19302,9606.ENSP00000356548,9606.ENSP00000380982,1.0,1.0
19303,9606.ENSP00000356548,9606.ENSP00000257829,1.0,1.0
19304,9606.ENSP00000356548,9606.ENSP00000229214,1.0,1.0
19305,9606.ENSP00000356548,9606.ENSP00000272418,1.0,1.0
19306,9606.ENSP00000356548,9606.ENSP00000297579,1.0,1.0
19307,9606.ENSP00000356548,9606.ENSP00000396673,1.0,1.0
19308,9606.ENSP00000356548,9606.ENSP00000225298,1.0,1.0
19310,9606.ENSP00000356548,9606.ENSP00000254803,1.0,1.0
19311,9606.ENSP00000356548,9606.ENSP00000341885,1.0,1.0
19312,9606.ENSP00000356548,9606.ENSP00000261708,1.0,1.0
19313,9606.ENSP00000356548,9606.ENSP00000318821,1.0,1.0
19314,9606.ENSP00000356548,9606.ENSP00000254605,0.999999999999885,1.0
19315,9606.ENSP00000356548,9606.ENSP00000263657,1.0,1.0
19316,9606.ENSP00000356548,9606.ENSP00000385958,1.0,1.0
19317,9606.ENSP00000356548,9606.ENSP00000230050,1.0,1.0
19318,9606.ENSP00000356548,9606.ENSP00000472985,1.0,1.0
19322,9606.ENSP00000230056,9606.ENSP00000285871,0.0299774156736626,1.0
19323,9606.ENSP00000230056,9606.ENSP00000378529,0.999976684491088,1.0
19324,9606.ENSP00000230056,9606.ENSP00000209728,0.9999999981328064,1.0
19326,9606.ENSP00000230056,9606.ENSP00000418268,0.999999966235553,1.0
19328,9606.ENSP00000230056,9606.ENSP00000219097,0.9995590727392976,1.0
19330,9606.ENSP00000361845,9606.ENSP00000358857,0.0284642121372347,1.0
19332,9606.ENSP00000361845,9606.ENSP00000384015,0.0383784229566174,1.0
19335,9606.ENSP00000495563,9606.ENSP00000360183,0.9999999709699612,1.0
19336,9606.ENSP00000495563,9606.ENSP00000363054,0.9999997899554646,1.0
19337,9606.ENSP00000495563,9606.ENSP00000305255,0.9999997252229518,1.0
19338,9606.ENSP00000495563,9606.ENSP00000369810,0.9999921257705282,1.0
19343,9606.ENSP00000336524,9606.ENSP00000371308,0.9999993564679082,1.0
19344,9606.ENSP00000336524,9606.ENSP00000257287,0.9999991959577416,1.0
19345,9606.ENSP00000336524,9606.ENSP00000427550,0.9995757570949396,1.0
19346,9606.ENSP00000315371,9606.ENSP00000296252,0.0015477438669395,0.0
19351,9606.ENSP00000261308,9606.ENSP00000342374,1.0,1.0
19352,9606.ENSP00000261308,9606.ENSP00000276201,0.9999999996751848,1.0
19353,9606.ENSP00000261308,9606.ENSP00000227524,1.0,1.0
19356,9606.ENSP00000206765,9606.ENSP00000288955,0.4042235750121351,1.0
19357,9606.ENSP00000206765,9606.ENSP00000257192,0.9970990747063704,1.0
19358,9606.ENSP00000206765,9606.ENSP00000264474,0.9971654008716992,1.0
19359,9606.ENSP00000206765,9606.ENSP00000220420,0.0760580201442479,1.0
19360,9606.ENSP00000206765,9606.ENSP00000357789,0.9714740499138176,1.0
19361,9606.ENSP00000206765,9606.ENSP00000378072,0.7927062125813366,1.0
19362,9606.ENSP00000206765,9606.ENSP00000263946,0.9948304569933696,1.0
19363,9606.ENSP00000206765,9606.ENSP00000393417,0.9609330768039416,1.0
19368,9606.ENSP00000350036,9606.ENSP00000350162,0.8771909272807139,1.0
19369,9606.ENSP00000350036,9606.ENSP00000358535,0.9680978685027316,1.0
19370,9606.ENSP00000350036,9606.ENSP00000313851,0.9968864171200692,1.0
19371,9606.ENSP00000350036,9606.ENSP00000280358,0.9582630946045354,1.0
19372,9606.ENSP00000230461,9606.ENSP00000450480,0.4996991902952721,1.0
19373,9606.ENSP00000230461,9606.ENSP00000311336,0.1234669789309666,1.0
19374,9606.ENSP00000307854,9606.ENSP00000483946,0.7836031477159001,0.0
19375,9606.ENSP00000264001,9606.ENSP00000205636,0.1759301875522373,1.0
19376,9606.ENSP00000264001,9606.ENSP00000333833,0.2008481305066565,1.0
19377,9606.ENSP00000264001,9606.ENSP00000335605,0.0621282340600347,1.0
19378,9606.ENSP00000264001,9606.ENSP00000344819,0.0294852546433011,1.0
19379,9606.ENSP00000264001,9606.ENSP00000219207,0.002974922218791,1.0
19389,9606.ENSP00000302478,9606.ENSP00000342889,0.9999999999999204,1.0
19390,9606.ENSP00000302478,9606.ENSP00000332198,0.9999999924629712,1.0
19391,9606.ENSP00000302478,9606.ENSP00000364320,1.0,1.0
19392,9606.ENSP00000302478,9606.ENSP00000228347,0.9999999999999708,1.0
19393,9606.ENSP00000302478,9606.ENSP00000361446,0.9999999999994722,1.0
19394,9606.ENSP00000302478,9606.ENSP00000254940,0.9999999999999734,1.0
19395,9606.ENSP00000302478,9606.ENSP00000259239,0.9999999999999544,1.0
19396,9606.ENSP00000302478,9606.ENSP00000376097,0.9999980495872938,1.0
19397,9606.ENSP00000302478,9606.ENSP00000229214,0.9999999999999978,1.0
19398,9606.ENSP00000302478,9606.ENSP00000222567,0.999999999955206,1.0
19399,9606.ENSP00000302478,9606.ENSP00000363384,0.9999999999454894,1.0
19400,9606.ENSP00000302478,9606.ENSP00000449328,1.0,1.0
19406,9606.ENSP00000313309,9606.ENSP00000334003,0.4172889012957966,1.0
19408,9606.ENSP00000343635,9606.ENSP00000351325,0.065013048585723,0.0
19409,9606.ENSP00000343635,9606.ENSP00000393379,0.0627132361492912,0.0
19410,9606.ENSP00000343635,9606.ENSP00000490083,0.995338982716967,1.0
19411,9606.ENSP00000343635,9606.ENSP00000290949,0.9940882978679288,1.0
19412,9606.ENSP00000343635,9606.ENSP00000358777,0.9140347883636152,1.0
19413,9606.ENSP00000363869,9606.ENSP00000338648,0.3583614709202893,1.0
19415,9606.ENSP00000357651,9606.ENSP00000320797,0.1531733593490888,1.0
19418,9606.ENSP00000395704,9606.ENSP00000286758,0.9999999992464756,1.0
19419,9606.ENSP00000395704,9606.ENSP00000231009,0.9997431260927164,1.0
19420,9606.ENSP00000395704,9606.ENSP00000228434,0.9999999969748072,1.0
19421,9606.ENSP00000395704,9606.ENSP00000229135,1.0,1.0
19422,9606.ENSP00000395704,9606.ENSP00000292301,0.9999999988080648,1.0
19424,9606.ENSP00000395704,9606.ENSP00000319635,0.9999999988265462,1.0
19425,9606.ENSP00000395704,9606.ENSP00000225842,0.9999563095250992,1.0
19426,9606.ENSP00000395704,9606.ENSP00000400533,0.9999971528055992,1.0
19427,9606.ENSP00000395704,9606.ENSP00000351671,0.9999999513698308,1.0
19429,9606.ENSP00000395704,9606.ENSP00000219244,0.9999999974256776,1.0
19430,9606.ENSP00000395704,9606.ENSP00000354416,0.9999989852169076,1.0
19431,9606.ENSP00000356792,9606.ENSP00000326432,0.9999997129639582,1.0
19432,9606.ENSP00000356792,9606.ENSP00000011653,1.0,1.0
19433,9606.ENSP00000356792,9606.ENSP00000465894,0.9964046725268086,1.0
19434,9606.ENSP00000356792,9606.ENSP00000259607,0.9999999942253246,1.0
19435,9606.ENSP00000356792,9606.ENSP00000386559,1.0,1.0
19447,9606.ENSP00000363985,9606.ENSP00000230124,0.9975437062161908,1.0
19450,9606.ENSP00000371073,9606.ENSP00000375080,0.8367724654730899,1.0
19451,9606.ENSP00000371073,9606.ENSP00000334113,0.040865195520358,1.0
19457,9606.ENSP00000313936,9606.ENSP00000362424,0.0006809020757107,0.0
19458,9606.ENSP00000313936,9606.ENSP00000346255,0.0107131667792336,0.0
19459,9606.ENSP00000269919,9606.ENSP00000303452,0.9243169642561784,1.0
19460,9606.ENSP00000352097,9606.ENSP00000222033,0.0350275727633999,0.0
19461,9606.ENSP00000359630,9606.ENSP00000363391,0.0827749107519257,0.0
19468,9606.ENSP00000426503,9606.ENSP00000394791,0.9987227202920272,1.0
19469,9606.ENSP00000426503,9606.ENSP00000371682,0.9999809942039908,1.0
19470,9606.ENSP00000426503,9606.ENSP00000362578,0.9999982400797912,1.0
19471,9606.ENSP00000426503,9606.ENSP00000421926,0.9999499009664522,1.0
19472,9606.ENSP00000426503,9606.ENSP00000283195,0.999999988284152,1.0
19473,9606.ENSP00000426503,9606.ENSP00000229179,0.9999984526709028,1.0
19474,9606.ENSP00000426503,9606.ENSP00000348056,0.9999999998199898,1.0
19475,9606.ENSP00000426503,9606.ENSP00000266269,0.0118644298860384,1.0
19476,9606.ENSP00000426503,9606.ENSP00000217169,0.988482267570834,1.0
19483,9606.ENSP00000330433,9606.ENSP00000338093,0.0450580139870578,1.0
19490,9606.ENSP00000460348,9606.ENSP00000257181,1.0,1.0
19491,9606.ENSP00000460348,9606.ENSP00000339723,0.9999999999816434,1.0
19492,9606.ENSP00000460348,9606.ENSP00000319341,1.0,1.0
19493,9606.ENSP00000460348,9606.ENSP00000410758,1.0,1.0
19494,9606.ENSP00000460348,9606.ENSP00000319240,1.0,1.0
19496,9606.ENSP00000460348,9606.ENSP00000216252,1.0,1.0
19497,9606.ENSP00000460348,9606.ENSP00000296215,1.0,1.0
19498,9606.ENSP00000460348,9606.ENSP00000472998,1.0,1.0
19499,9606.ENSP00000460348,9606.ENSP00000478070,1.0,1.0
19500,9606.ENSP00000460348,9606.ENSP00000384421,1.0,1.0
19501,9606.ENSP00000460348,9606.ENSP00000361524,0.9999884701278818,1.0
19502,9606.ENSP00000460348,9606.ENSP00000261308,1.0,1.0
19503,9606.ENSP00000460348,9606.ENSP00000307863,1.0,1.0
19504,9606.ENSP00000460348,9606.ENSP00000250454,0.9999454945763604,1.0
19505,9606.ENSP00000460348,9606.ENSP00000370460,1.0,1.0
19506,9606.ENSP00000460348,9606.ENSP00000255266,1.0,1.0
19507,9606.ENSP00000460348,9606.ENSP00000268482,1.0,1.0
19508,9606.ENSP00000460348,9606.ENSP00000318861,1.0,1.0
19509,9606.ENSP00000460348,9606.ENSP00000260210,1.0,1.0
19510,9606.ENSP00000460348,9606.ENSP00000318373,0.9999999999999912,1.0
19511,9606.ENSP00000460348,9606.ENSP00000199814,1.0,1.0
19513,9606.ENSP00000460348,9606.ENSP00000262962,1.0,1.0
19514,9606.ENSP00000460348,9606.ENSP00000263384,1.0,1.0
19515,9606.ENSP00000460348,9606.ENSP00000343273,1.0,1.0
19516,9606.ENSP00000460348,9606.ENSP00000156109,1.0,1.0
19517,9606.ENSP00000460348,9606.ENSP00000475615,1.0,1.0
19518,9606.ENSP00000460348,9606.ENSP00000325376,1.0,1.0
19519,9606.ENSP00000460348,9606.ENSP00000278070,0.9999999999897144,1.0
19520,9606.ENSP00000460348,9606.ENSP00000357901,1.0,1.0
19521,9606.ENSP00000460348,9606.ENSP00000324122,1.0,1.0
19522,9606.ENSP00000460348,9606.ENSP00000351137,1.0,1.0
19523,9606.ENSP00000460348,9606.ENSP00000358554,1.0,1.0
19524,9606.ENSP00000460348,9606.ENSP00000272091,1.0,1.0
19525,9606.ENSP00000460348,9606.ENSP00000262633,1.0,1.0
19535,9606.ENSP00000349781,9606.ENSP00000300433,0.023478187231168,0.0
19537,9606.ENSP00000325525,9606.ENSP00000256649,0.956571261798318,1.0
19538,9606.ENSP00000325525,9606.ENSP00000360293,0.9551786429641352,1.0
19542,9606.ENSP00000366934,9606.ENSP00000358400,0.995608653894055,1.0
19543,9606.ENSP00000366934,9606.ENSP00000423067,0.999999903631148,1.0
19562,9606.ENSP00000417659,9606.ENSP00000358335,0.9612898781163054,1.0
19563,9606.ENSP00000417659,9606.ENSP00000012443,0.817263197500997,1.0
19574,9606.ENSP00000462963,9606.ENSP00000261708,0.8015828764989935,1.0
19590,9606.ENSP00000259008,9606.ENSP00000479598,0.9840466357039714,1.0
19591,9606.ENSP00000259008,9606.ENSP00000352271,0.9999999999996348,1.0
19592,9606.ENSP00000259008,9606.ENSP00000498215,0.999999999999988,1.0
19593,9606.ENSP00000259008,9606.ENSP00000351185,1.0,1.0
19594,9606.ENSP00000259008,9606.ENSP00000298139,1.0,1.0
19595,9606.ENSP00000259008,9606.ENSP00000325863,1.0,1.0
19596,9606.ENSP00000259008,9606.ENSP00000260947,1.0,1.0
19597,9606.ENSP00000259008,9606.ENSP00000347232,1.0,1.0
19598,9606.ENSP00000259008,9606.ENSP00000258774,1.0,1.0
19599,9606.ENSP00000259008,9606.ENSP00000336701,1.0,1.0
19601,9606.ENSP00000259008,9606.ENSP00000265963,1.0,1.0
19602,9606.ENSP00000259008,9606.ENSP00000311360,1.0,1.0
19603,9606.ENSP00000259008,9606.ENSP00000294008,1.0,1.0
19604,9606.ENSP00000259008,9606.ENSP00000289081,1.0,1.0
19605,9606.ENSP00000259008,9606.ENSP00000229769,1.0,1.0
19606,9606.ENSP00000259008,9606.ENSP00000359181,0.9999999999999968,1.0
19607,9606.ENSP00000259008,9606.ENSP00000333283,1.0,1.0
19608,9606.ENSP00000259008,9606.ENSP00000367910,1.0,1.0
19609,9606.ENSP00000259008,9606.ENSP00000310356,0.9999999999999948,1.0
19613,9606.ENSP00000432816,9606.ENSP00000370800,0.0739851782710289,1.0
19617,9606.ENSP00000371715,9606.ENSP00000358799,0.0009383877939665,0.0
19618,9606.ENSP00000247843,9606.ENSP00000188312,0.9999978912441584,1.0
19619,9606.ENSP00000247843,9606.ENSP00000363124,0.999999822757161,1.0
19620,9606.ENSP00000247843,9606.ENSP00000377969,0.9999999999904392,1.0
19621,9606.ENSP00000247843,9606.ENSP00000340883,0.999999953839966,1.0
19622,9606.ENSP00000247843,9606.ENSP00000304593,0.9999945598805614,1.0
19623,9606.ENSP00000247843,9606.ENSP00000361363,0.9999999732198293,1.0
19624,9606.ENSP00000247843,9606.ENSP00000477846,0.1966905906197792,0.0
19633,9606.ENSP00000308725,9606.ENSP00000338703,0.061645695276711,0.0
19650,9606.ENSP00000307666,9606.ENSP00000279281,0.7704247917961405,1.0
19652,9606.ENSP00000417303,9606.ENSP00000261070,0.0716497116893731,0.0
19667,9606.ENSP00000256637,9606.ENSP00000256010,0.9999999999763016,1.0
19668,9606.ENSP00000256637,9606.ENSP00000172229,0.9999999999820364,1.0
19669,9606.ENSP00000256637,9606.ENSP00000252486,0.9999999999999962,1.0
19670,9606.ENSP00000347232,9606.ENSP00000352271,0.9999999999999682,1.0
19671,9606.ENSP00000347232,9606.ENSP00000368100,1.0,1.0
19672,9606.ENSP00000347232,9606.ENSP00000362441,1.0,1.0
19673,9606.ENSP00000347232,9606.ENSP00000371469,0.9999999999981002,1.0
19674,9606.ENSP00000347232,9606.ENSP00000348020,0.9999999999999984,1.0
19675,9606.ENSP00000347232,9606.ENSP00000261584,1.0,1.0
19676,9606.ENSP00000347232,9606.ENSP00000369497,1.0,1.0
19677,9606.ENSP00000347232,9606.ENSP00000310842,1.0,1.0
19678,9606.ENSP00000347232,9606.ENSP00000384048,1.0,1.0
19679,9606.ENSP00000347232,9606.ENSP00000234420,1.0,1.0
19680,9606.ENSP00000347232,9606.ENSP00000371321,0.9999999999999992,1.0
19681,9606.ENSP00000347232,9606.ENSP00000254719,1.0,1.0
19682,9606.ENSP00000347232,9606.ENSP00000351284,1.0,1.0
19683,9606.ENSP00000347232,9606.ENSP00000305480,1.0,1.0
19684,9606.ENSP00000347232,9606.ENSP00000229769,1.0,1.0
19685,9606.ENSP00000347232,9606.ENSP00000376272,1.0,1.0
19686,9606.ENSP00000347232,9606.ENSP00000328940,1.0,1.0
19687,9606.ENSP00000347232,9606.ENSP00000451974,1.0,1.0
19688,9606.ENSP00000347232,9606.ENSP00000310356,0.9999999999999998,1.0
19691,9606.ENSP00000360683,9606.ENSP00000330393,0.9999986817443168,1.0
19692,9606.ENSP00000360683,9606.ENSP00000317272,0.9999998681220332,1.0
19693,9606.ENSP00000379888,9606.ENSP00000355315,1.0,1.0
19694,9606.ENSP00000379888,9606.ENSP00000463784,1.0,1.0
19695,9606.ENSP00000379888,9606.ENSP00000346088,1.0,1.0
19696,9606.ENSP00000379888,9606.ENSP00000346027,1.0,1.0
19697,9606.ENSP00000379888,9606.ENSP00000344393,1.0,1.0
19698,9606.ENSP00000379888,9606.ENSP00000216190,1.0,1.0
19699,9606.ENSP00000379888,9606.ENSP00000393241,1.0,1.0
19700,9606.ENSP00000379888,9606.ENSP00000369162,1.0,1.0
19701,9606.ENSP00000379888,9606.ENSP00000264995,1.0,1.0
19702,9606.ENSP00000379888,9606.ENSP00000425915,0.9999999999999996,1.0
19703,9606.ENSP00000379888,9606.ENSP00000362744,1.0,1.0
19704,9606.ENSP00000379888,9606.ENSP00000309830,1.0,1.0
19705,9606.ENSP00000379888,9606.ENSP00000261637,1.0,1.0
19706,9606.ENSP00000379888,9606.ENSP00000308179,1.0,1.0
19707,9606.ENSP00000379888,9606.ENSP00000301364,1.0,1.0
19708,9606.ENSP00000379888,9606.ENSP00000289371,1.0,1.0
19709,9606.ENSP00000379888,9606.ENSP00000370258,0.9999999999999942,1.0
19710,9606.ENSP00000379888,9606.ENSP00000411010,1.0,1.0
19711,9606.ENSP00000379888,9606.ENSP00000222247,1.0,1.0
19712,9606.ENSP00000379888,9606.ENSP00000363642,1.0,1.0
19713,9606.ENSP00000379888,9606.ENSP00000364965,1.0,1.0
19714,9606.ENSP00000379888,9606.ENSP00000460871,1.0,1.0
19715,9606.ENSP00000379888,9606.ENSP00000257829,1.0,1.0
19716,9606.ENSP00000379888,9606.ENSP00000225430,1.0,1.0
19717,9606.ENSP00000379888,9606.ENSP00000251636,0.999999999999599,1.0
19718,9606.ENSP00000379888,9606.ENSP00000355890,1.0,1.0
19719,9606.ENSP00000379888,9606.ENSP00000306548,1.0,1.0
19720,9606.ENSP00000379888,9606.ENSP00000229214,1.0,1.0
19721,9606.ENSP00000379888,9606.ENSP00000254730,1.0,1.0
19722,9606.ENSP00000379888,9606.ENSP00000272418,1.0,1.0
19723,9606.ENSP00000379888,9606.ENSP00000366135,1.0,1.0
19724,9606.ENSP00000379888,9606.ENSP00000261868,1.0,1.0
19725,9606.ENSP00000379888,9606.ENSP00000297990,1.0,1.0
19726,9606.ENSP00000379888,9606.ENSP00000375730,1.0,1.0
19727,9606.ENSP00000379888,9606.ENSP00000225298,1.0,1.0
19728,9606.ENSP00000379888,9606.ENSP00000321449,1.0,1.0
19729,9606.ENSP00000379888,9606.ENSP00000274242,1.0,1.0
19730,9606.ENSP00000379888,9606.ENSP00000362208,1.0,1.0
19731,9606.ENSP00000379888,9606.ENSP00000306902,1.0,1.0
19732,9606.ENSP00000379888,9606.ENSP00000229769,1.0,1.0
19733,9606.ENSP00000379888,9606.ENSP00000311135,1.0,1.0
19734,9606.ENSP00000379888,9606.ENSP00000296674,1.0,1.0
19735,9606.ENSP00000379888,9606.ENSP00000223641,1.0,1.0
19736,9606.ENSP00000379888,9606.ENSP00000360850,1.0,1.0
19737,9606.ENSP00000379888,9606.ENSP00000263657,1.0,1.0
19738,9606.ENSP00000379888,9606.ENSP00000369965,1.0,1.0
19739,9606.ENSP00000379888,9606.ENSP00000232888,1.0,1.0
19740,9606.ENSP00000379888,9606.ENSP00000470972,1.0,1.0
19741,9606.ENSP00000379888,9606.ENSP00000464342,1.0,1.0
